sub	learn-uncertainty	t	cond	onset	open_d	door	door_p	tgt_door	tgt_found	x	y
1	2	39	2	0.745	9	11	0.000	5	0	2038	1174.000
1	2	39	2	0.767	0	0	0.000	5	0	2052	1125.000
1	2	39	2	0.779	0	0	0.000	5	0	2067	1085.000
1	2	39	2	0.795	0	0	0.000	5	0	2081	1037.000
1	2	39	2	0.812	0	0	0.000	5	0	2091	1000.000
1	2	39	2	0.833	0	0	0.000	5	0	2103	955.000
1	2	39	2	0.845	0	0	0.000	5	0	2107	936.000
1	2	39	2	0.862	0	0	0.000	5	0	2115	909.000
1	2	39	2	0.879	0	0	0.000	5	0	2123	888.000
1	2	39	2	0.895	0	0	0.000	5	0	2129	871.000
1	2	39	2	0.912	0	0	0.000	5	0	2137	854.000
1	2	39	2	0.929	0	0	0.000	5	0	2150	828.000
1	2	39	2	0.945	9	13	0.000	5	0	2154	820.000
1	2	39	2	0.962	9	13	0.000	5	0	2158	815.000
1	2	39	2	0.979	9	13	0.000	5	0	2160	810.000
1	2	39	2	0.995	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.012	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.029	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.045	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.062	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.079	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.095	9	13	0.000	5	0	2161	809.000
1	2	39	2	1.112	9	13	0.000	5	0	2165	809.000
1	2	39	2	1.129	9	13	0.000	5	0	2173	809.000
1	2	39	2	1.145	9	13	0.000	5	0	2179	809.000
1	2	39	2	1.167	9	13	0.000	5	0	2185	807.000
1	2	39	2	1.179	9	13	0.000	5	0	2198	806.000
1	2	39	2	1.195	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.212	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.229	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.245	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.262	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.279	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.295	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.312	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.334	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.345	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.362	1	13	0.250	5	0	2199	806.000
1	2	39	2	1.412	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.429	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.445	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.462	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.479	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.495	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.512	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.529	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.545	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.562	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.579	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.595	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.612	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.629	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.645	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.662	9	13	0.000	5	0	2199	806.000
1	2	39	2	1.679	9	13	0.000	5	0	2180	805.000
1	2	39	2	1.695	9	13	0.000	5	0	2155	803.000
1	2	39	2	1.712	0	0	0.000	5	0	2082	797.000
1	2	39	2	1.729	9	5	0.000	5	0	1811	793.000
1	2	39	2	1.745	9	1	0.000	5	0	1668	790.000
1	2	39	2	1.762	9	1	0.000	5	0	1632	791.000
1	2	39	2	1.779	9	1	0.000	5	0	1610	791.000
1	2	39	2	1.795	9	1	0.000	5	0	1603	791.000
1	2	39	2	1.812	9	1	0.000	5	0	1604	791.000
1	2	39	2	1.829	9	1	0.000	5	0	1614	791.000
1	2	39	2	1.845	9	1	0.000	5	0	1617	791.000
1	2	39	2	1.867	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.879	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.895	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.912	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.929	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.945	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.962	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.979	9	1	0.000	5	0	1620	791.000
1	2	39	2	1.995	9	1	0.000	5	0	1620	791.000
1	2	39	2	2.012	9	1	0.000	5	0	1620	791.000
1	2	39	2	2.029	9	1	0.000	5	0	1622	791.000
1	2	39	2	2.045	9	1	0.000	5	0	1641	793.000
1	2	39	2	2.062	9	1	0.000	5	0	1650	795.000
1	2	39	2	2.079	9	1	0.000	5	0	1659	798.000
1	2	39	2	2.095	9	1	0.000	5	0	1667	800.000
1	2	39	2	2.112	9	1	0.000	5	0	1674	803.000
1	2	39	2	2.128	9	1	0.000	5	0	1685	806.000
1	2	39	2	2.145	9	1	0.000	5	0	1692	807.000
1	2	39	2	2.162	0	0	0.000	5	0	1702	808.000
1	2	39	2	2.179	0	0	0.000	5	0	1713	810.000
1	2	39	2	2.195	0	0	0.000	5	0	1725	810.000
1	2	39	2	2.212	0	0	0.000	5	0	1731	810.000
1	2	39	2	2.229	0	0	0.000	5	0	1734	810.000
1	2	39	2	2.245	0	0	0.000	5	0	1736	810.000
1	2	39	2	2.267	0	0	0.000	5	0	1738	810.000
1	2	39	2	2.279	0	0	0.000	5	0	1740	810.000
1	2	39	2	2.295	0	0	0.000	5	0	1743	810.000
1	2	39	2	2.312	0	0	0.000	5	0	1748	810.000
1	2	39	2	2.328	0	0	0.000	5	0	1755	810.000
1	2	39	2	2.345	9	5	0.000	5	0	1771	810.000
1	2	39	2	2.362	9	5	0.000	5	0	1780	810.000
1	2	39	2	2.378	9	5	0.000	5	0	1789	811.000
1	2	39	2	2.395	9	5	0.000	5	0	1793	812.000
1	2	39	2	2.412	9	5	0.000	5	0	1798	812.000
1	2	39	2	2.429	9	5	0.000	5	0	1803	812.000
1	2	39	2	2.445	9	5	0.000	5	0	1804	812.000
1	2	39	2	2.462	9	5	0.000	5	0	1804	812.000
1	2	39	2	2.479	1	5	0.250	5	0	1804	812.000
1	2	39	2	2.495	1	5	0.250	5	1	1804	812.000
1	2	39	2	2.533	10	5	0.250	5	1	1804	812.000
1	2	39	2	2.549	10	5	0.250	5	1	1804	812.000
1	2	39	2	2.564	10	5	0.250	5	1	1804	812.000
1	2	39	2	2.579	10	5	0.250	5	1	1804	812.000
1	2	39	2	2.594	10	5	0.250	5	1	1804	812.000
1	2	39	2	2.609	10	5	0.250	5	1	1804	812.000
1	2	39	2	2.624	10	5	0.250	5	1	1804	813.000
1	2	39	2	2.639	10	5	0.250	5	1	1804	813.000
1	2	39	2	2.654	10	5	0.250	5	1	1804	813.000
1	2	39	2	2.670	10	5	0.250	5	1	1804	813.000
1	2	39	2	2.685	10	5	0.250	5	1	1804	817.000
1	2	39	2	2.700	10	5	0.250	5	1	1800	843.000
1	2	39	2	2.715	10	0	0.000	5	1	1784	909.000
1	2	39	2	2.730	10	0	0.000	5	1	1770	949.000
1	2	39	2	2.745	10	0	0.000	5	1	1760	978.000
1	2	39	2	2.760	10	0	0.000	5	1	1755	992.000
1	2	39	2	2.775	10	0	0.000	5	1	1751	1002.000
1	2	39	2	2.790	10	0	0.000	5	1	1748	1010.000
1	2	39	2	2.805	10	0	0.000	5	1	1746	1014.000
1	2	39	2	2.821	10	0	0.000	5	1	1745	1018.000
1	2	39	2	2.836	10	0	0.000	5	1	1742	1024.000
1	2	39	2	2.851	10	0	0.000	5	1	1738	1038.000
1	2	39	2	2.866	10	0	0.000	5	1	1733	1053.000
1	2	40	2	0.027	0	0	0.000	5	0	1716	1094.000
1	2	40	2	0.048	0	0	0.000	5	0	1703	1119.000
1	2	40	2	0.061	0	0	0.000	5	0	1698	1129.000
1	2	40	2	0.077	9	3	0.000	5	0	1688	1151.000
1	2	40	2	0.094	9	3	0.000	5	0	1681	1166.000
1	2	40	2	0.111	9	3	0.000	5	0	1677	1176.000
1	2	40	2	0.127	9	3	0.000	5	0	1674	1182.000
1	2	40	2	0.144	9	3	0.000	5	0	1673	1183.000
1	2	40	2	0.161	9	3	0.000	5	0	1673	1183.000
1	2	40	2	0.177	9	3	0.000	5	0	1673	1183.000
1	2	40	2	0.194	9	3	0.000	5	0	1673	1183.000
1	2	40	2	0.211	9	3	0.000	5	0	1673	1184.000
1	2	40	2	0.227	9	3	0.000	5	0	1672	1186.000
1	2	40	2	0.244	9	3	0.000	5	0	1671	1186.000
1	2	40	2	0.261	9	3	0.000	5	0	1671	1186.000
1	2	40	2	0.277	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.294	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.311	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.332	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.344	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.361	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.378	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.394	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.411	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.427	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.444	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.461	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.477	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.494	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.511	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.527	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.544	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.561	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.578	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.594	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.611	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.628	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.644	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.661	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.678	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.694	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.711	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.727	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.744	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.761	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.777	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.794	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.811	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.827	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.844	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.861	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.877	1	3	0.250	5	0	1671	1187.000
1	2	40	2	0.927	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.944	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.961	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.977	9	3	0.000	5	0	1671	1187.000
1	2	40	2	0.994	9	3	0.000	5	0	1671	1187.000
1	2	40	2	1.011	9	3	0.000	5	0	1671	1187.000
1	2	40	2	1.027	9	3	0.000	5	0	1671	1187.000
1	2	40	2	1.044	9	3	0.000	5	0	1671	1187.000
1	2	40	2	1.061	9	3	0.000	5	0	1678	1193.000
1	2	40	2	1.077	0	0	0.000	5	0	1776	1221.000
1	2	40	2	1.094	0	0	0.000	5	0	1863	1236.000
1	2	40	2	1.111	0	0	0.000	5	0	1953	1238.000
1	2	40	2	1.127	0	0	0.000	5	0	2007	1238.000
1	2	40	2	1.144	0	0	0.000	5	0	2032	1238.000
1	2	40	2	1.161	0	0	0.000	5	0	2087	1233.000
1	2	40	2	1.177	0	0	0.000	5	0	2090	1231.000
1	2	40	2	1.194	0	0	0.000	5	0	2089	1226.000
1	2	40	2	1.211	0	0	0.000	5	0	2083	1217.000
1	2	40	2	1.227	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.244	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.261	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.277	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.294	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.311	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.327	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.344	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.361	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.377	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.394	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.411	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.428	0	0	0.000	5	0	2083	1215.000
1	2	40	2	1.444	0	0	0.000	5	0	2080	1215.000
1	2	40	2	1.461	0	0	0.000	5	0	2070	1208.000
1	2	40	2	1.478	9	11	0.000	5	0	2036	1195.000
1	2	40	2	1.494	9	11	0.000	5	0	2012	1190.000
1	2	40	2	1.511	9	11	0.000	5	0	1998	1189.000
1	2	40	2	1.527	9	11	0.000	5	0	1987	1187.000
1	2	40	2	1.544	9	11	0.000	5	0	1987	1187.000
1	2	40	2	1.561	9	11	0.000	5	0	1957	1187.000
1	2	40	2	1.577	9	11	0.000	5	0	1957	1187.000
1	2	40	2	1.594	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.611	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.628	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.644	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.661	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.677	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.694	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.711	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.727	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.744	1	11	0.250	5	0	1957	1187.000
1	2	40	2	1.794	9	11	0.000	5	0	1957	1187.000
1	2	40	2	1.811	9	11	0.000	5	0	1957	1187.000
1	2	40	2	1.827	9	11	0.000	5	0	1957	1187.000
1	2	40	2	1.844	9	11	0.000	5	0	1957	1187.000
1	2	40	2	1.861	9	11	0.000	5	0	1959	1184.000
1	2	40	2	1.877	9	11	0.000	5	0	1985	1157.000
1	2	40	2	1.894	9	11	0.000	5	0	2021	1121.000
1	2	40	2	1.911	0	0	0.000	5	0	2048	1094.000
1	2	40	2	1.927	0	0	0.000	5	0	2076	1063.000
1	2	40	2	1.944	9	14	0.000	5	0	2199	925.000
1	2	40	2	1.961	0	0	0.000	5	0	2274	833.000
1	2	40	2	1.978	0	0	0.000	5	0	2290	806.000
1	2	40	2	1.994	0	0	0.000	5	0	2291	801.000
1	2	40	2	2.011	0	0	0.000	5	0	2291	801.000
1	2	40	2	2.027	0	0	0.000	5	0	2292	800.000
1	2	40	2	2.044	0	0	0.000	5	0	2292	798.000
1	2	40	2	2.061	0	0	0.000	5	0	2292	790.000
1	2	40	2	2.077	0	0	0.000	5	0	2292	787.000
1	2	40	2	2.094	0	0	0.000	5	0	2292	783.000
1	2	40	2	2.111	0	0	0.000	5	0	2292	778.000
1	2	40	2	2.127	0	0	0.000	5	0	2292	775.000
1	2	40	2	2.144	0	0	0.000	5	0	2292	773.000
1	2	40	2	2.161	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.178	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.194	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.211	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.227	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.244	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.261	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.277	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.294	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.311	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.327	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.344	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.361	0	0	0.000	5	0	2292	771.000
1	2	40	2	2.377	0	0	0.000	5	0	2289	773.000
1	2	40	2	2.394	0	0	0.000	5	0	2268	781.000
1	2	40	2	2.411	9	13	0.000	5	0	2234	790.000
1	2	40	2	2.427	9	13	0.000	5	0	2218	794.000
1	2	40	2	2.444	9	13	0.000	5	0	2200	796.000
1	2	40	2	2.461	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.477	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.494	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.511	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.527	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.544	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.561	1	13	0.250	5	0	2199	796.000
1	2	40	2	2.577	1	13	0.250	5	0	2199	796.000
1	2	40	2	2.594	1	13	0.250	5	0	2199	796.000
1	2	40	2	2.611	1	13	0.250	5	0	2199	796.000
1	2	40	2	2.627	1	13	0.250	5	0	2199	796.000
1	2	40	2	2.644	1	13	0.250	5	0	2199	796.000
1	2	40	2	2.694	9	13	0.000	5	0	2199	796.000
1	2	40	2	2.711	9	13	0.000	5	0	2199	797.000
1	2	40	2	2.728	9	13	0.000	5	0	2199	797.000
1	2	40	2	2.744	9	13	0.000	5	0	2190	801.000
1	2	40	2	2.761	9	13	0.000	5	0	2153	810.000
1	2	40	2	2.777	0	0	0.000	5	0	2088	817.000
1	2	40	2	2.794	9	9	0.000	5	0	2033	817.000
1	2	40	2	2.811	9	9	0.000	5	0	1992	817.000
1	2	40	2	2.827	9	9	0.000	5	0	1958	817.000
1	2	40	2	2.844	0	0	0.000	5	0	1938	817.000
1	2	40	2	2.861	0	0	0.000	5	0	1931	817.000
1	2	40	2	2.877	0	0	0.000	5	0	1925	817.000
1	2	40	2	2.894	0	0	0.000	5	0	1925	817.000
1	2	40	2	2.911	0	0	0.000	5	0	1924	817.000
1	2	40	2	2.927	0	0	0.000	5	0	1923	817.000
1	2	40	2	2.944	0	0	0.000	5	0	1923	817.000
1	2	40	2	2.961	0	0	0.000	5	0	1921	815.000
1	2	40	2	2.977	0	0	0.000	5	0	1911	811.000
1	2	40	2	2.994	0	0	0.000	5	0	1900	807.000
1	2	40	2	3.011	9	5	0.000	5	0	1879	803.000
1	2	40	2	3.027	9	5	0.000	5	0	1858	802.000
1	2	40	2	3.049	9	5	0.000	5	0	1842	802.000
1	2	40	2	3.061	9	5	0.000	5	0	1834	802.000
1	2	40	2	3.077	9	5	0.000	5	0	1815	802.000
1	2	40	2	3.094	9	5	0.000	5	0	1814	802.000
1	2	40	2	3.111	9	5	0.000	5	0	1814	802.000
1	2	40	2	3.127	9	5	0.000	5	0	1814	802.000
1	2	40	2	3.144	9	5	0.000	5	0	1814	802.000
1	2	40	2	3.161	9	5	0.000	5	0	1814	801.000
1	2	40	2	3.178	1	5	0.250	5	0	1814	801.000
1	2	40	2	3.194	1	5	0.250	5	1	1814	801.000
1	2	40	2	3.232	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.247	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.262	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.277	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.292	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.307	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.322	10	5	0.250	5	1	1814	801.000
1	2	40	2	3.337	10	5	0.250	5	1	1814	802.000
1	2	40	2	3.352	10	5	0.250	5	1	1814	816.000
1	2	40	2	3.367	10	5	0.250	5	1	1814	842.000
1	2	40	2	3.383	10	0	0.000	5	1	1810	886.000
1	2	40	2	3.398	10	6	0.000	5	1	1803	928.000
1	2	40	2	3.413	10	6	0.000	5	1	1798	955.000
1	2	40	2	3.428	10	6	0.000	5	1	1792	976.000
1	2	40	2	3.443	10	6	0.000	5	1	1785	990.000
1	2	40	2	3.458	10	6	0.000	5	1	1781	998.000
1	2	40	2	3.473	10	6	0.000	5	1	1776	1006.000
1	2	40	2	3.488	10	0	0.000	5	1	1767	1022.000
1	2	40	2	3.503	10	0	0.000	5	1	1758	1042.000
1	2	40	2	3.519	10	0	0.000	5	1	1746	1065.000
1	2	40	2	3.534	10	0	0.000	5	1	1728	1091.000
1	2	40	2	3.549	10	0	0.000	5	1	1713	1106.000
1	2	40	2	3.564	10	0	0.000	5	1	1708	1111.000
1	2	41	1	0.028	0	0	0.000	15	0	1692	1115.000
1	2	41	1	0.045	0	0	0.000	15	0	1679	1120.000
1	2	41	1	0.062	0	0	0.000	15	0	1672	1123.000
1	2	41	1	0.078	9	3	0.000	15	0	1665	1128.000
1	2	41	1	0.095	9	3	0.000	15	0	1657	1135.000
1	2	41	1	0.112	9	3	0.000	15	0	1636	1158.000
1	2	41	1	0.128	9	3	0.000	15	0	1625	1169.000
1	2	41	1	0.145	9	3	0.000	15	0	1618	1175.000
1	2	41	1	0.162	9	3	0.000	15	0	1616	1177.000
1	2	41	1	0.178	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.195	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.212	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.228	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.245	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.262	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.278	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.295	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.312	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.328	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.345	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.362	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.378	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.395	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.412	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.428	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.445	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.462	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.478	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.495	1	3	0.000	15	0	1615	1178.000
1	2	41	1	0.545	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.562	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.578	9	3	0.000	15	0	1615	1178.000
1	2	41	1	0.595	9	3	0.000	15	0	1617	1178.000
1	2	41	1	0.612	9	3	0.000	15	0	1644	1181.000
1	2	41	1	0.628	9	3	0.000	15	0	1686	1188.000
1	2	41	1	0.645	9	7	0.000	15	0	1781	1205.000
1	2	41	1	0.662	9	7	0.000	15	0	1827	1214.000
1	2	41	1	0.683	9	7	0.000	15	0	1864	1221.000
1	2	41	1	0.695	9	7	0.000	15	0	1866	1221.000
1	2	41	1	0.712	9	7	0.000	15	0	1866	1221.000
1	2	41	1	0.734	9	7	0.000	15	0	1866	1221.000
1	2	41	1	0.745	9	7	0.000	15	0	1866	1221.000
1	2	41	1	0.762	9	7	0.000	15	0	1866	1221.000
1	2	41	1	0.778	9	7	0.000	15	0	1866	1221.000
1	2	41	1	0.795	0	0	0.000	15	0	1880	1210.000
1	2	41	1	0.812	0	0	0.000	15	0	1888	1205.000
1	2	41	1	0.828	0	0	0.000	15	0	1895	1201.000
1	2	41	1	0.851	0	0	0.000	15	0	1903	1197.000
1	2	41	1	0.862	0	0	0.000	15	0	1905	1196.000
1	2	41	1	0.878	0	0	0.000	15	0	1908	1196.000
1	2	41	1	0.895	0	0	0.000	15	0	1909	1195.000
1	2	41	1	0.912	0	0	0.000	15	0	1909	1195.000
1	2	41	1	0.928	0	0	0.000	15	0	1909	1195.000
1	2	41	1	0.945	0	0	0.000	15	0	1910	1195.000
1	2	41	1	0.962	0	0	0.000	15	0	1911	1195.000
1	2	41	1	0.978	0	0	0.000	15	0	1912	1195.000
1	2	41	1	0.995	0	0	0.000	15	0	1913	1195.000
1	2	41	1	1.012	0	0	0.000	15	0	1914	1195.000
1	2	41	1	1.028	0	0	0.000	15	0	1917	1195.000
1	2	41	1	1.045	0	0	0.000	15	0	1927	1195.000
1	2	41	1	1.062	0	0	0.000	15	0	1938	1195.000
1	2	41	1	1.078	0	0	0.000	15	0	1942	1196.000
1	2	41	1	1.095	9	11	0.000	15	0	1964	1200.000
1	2	41	1	1.112	9	11	0.000	15	0	1971	1201.000
1	2	41	1	1.128	9	11	0.000	15	0	1974	1201.000
1	2	41	1	1.145	9	11	0.000	15	0	1976	1201.000
1	2	41	1	1.162	9	11	0.000	15	0	1977	1201.000
1	2	41	1	1.178	9	11	0.000	15	0	1977	1201.000
1	2	41	1	1.195	9	11	0.000	15	0	1977	1201.000
1	2	41	1	1.212	9	11	0.000	15	0	1977	1201.000
1	2	41	1	1.228	9	11	0.000	15	0	1978	1201.000
1	2	41	1	1.245	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.262	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.278	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.295	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.312	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.328	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.345	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.362	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.378	1	11	0.000	15	0	1978	1201.000
1	2	41	1	1.428	9	11	0.000	15	0	1994	1186.000
1	2	41	1	1.445	9	11	0.000	15	0	2011	1167.000
1	2	41	1	1.462	0	0	0.000	15	0	2050	1120.000
1	2	41	1	1.478	0	0	0.000	15	0	2079	1080.000
1	2	41	1	1.495	0	0	0.000	15	0	2102	1044.000
1	2	41	1	1.512	0	0	0.000	15	0	2119	1012.000
1	2	41	1	1.528	0	0	0.000	15	0	2128	984.000
1	2	41	1	1.545	0	0	0.000	15	0	2138	956.000
1	2	41	1	1.562	0	0	0.000	15	0	2144	931.000
1	2	41	1	1.578	0	0	0.000	15	0	2152	904.000
1	2	41	1	1.595	0	0	0.000	15	0	2154	894.000
1	2	41	1	1.612	0	0	0.000	15	0	2157	887.000
1	2	41	1	1.628	0	0	0.000	15	0	2158	880.000
1	2	41	1	1.645	0	0	0.000	15	0	2160	872.000
1	2	41	1	1.662	0	0	0.000	15	0	2162	870.000
1	2	41	1	1.678	0	0	0.000	15	0	2163	866.000
1	2	41	1	1.695	0	0	0.000	15	0	2164	861.000
1	2	41	1	1.712	0	0	0.000	15	0	2164	859.000
1	2	41	1	1.728	0	0	0.000	15	0	2165	859.000
1	2	41	1	1.745	0	0	0.000	15	0	2165	859.000
1	2	41	1	1.762	0	0	0.000	15	0	2165	858.000
1	2	41	1	1.778	0	0	0.000	15	0	2166	856.000
1	2	41	1	1.795	0	0	0.000	15	0	2168	854.000
1	2	41	1	1.812	0	0	0.000	15	0	2169	850.000
1	2	41	1	1.828	9	13	0.000	15	0	2174	842.000
1	2	41	1	1.845	9	13	0.000	15	0	2176	838.000
1	2	41	1	1.862	9	13	0.000	15	0	2176	838.000
1	2	41	1	1.878	9	13	0.000	15	0	2176	838.000
